"device","event_id","start_time","end_time","event_duration","year","month","weekday","center_x","center_y","event_type","UTMzone","longitude","latitude","distance_to_colony","sex","effort","n_events","grouped_days"
5698,1397,2020-08-07 05:33:33,2020-08-07 09:38:20,244.783333333333,2020,"Aug","Fri",578460.51029583,5509916.90021269,"Shrimp boat",30,-1.91113452473312,49.7366234151725,595.560831172164,"MM",529679,67,"fishing_days"
5698,1407,2020-08-08 10:18:10,2020-08-08 17:08:04,409.9,2020,"Aug","Sat",698756.706079036,5493064.73699263,"Shrimp boat",30,-0.251640482170158,49.5575188113642,525.473970921952,"MM",529679,67,"weekend_days"
5698,1638,2020-09-28 05:35:38,2020-09-28 07:05:38,90,2020,"Sep","Mon",351132.016211075,4550564.56428782,"Shrimp boat",31,1.2274540856153,41.0927273108517,1359.19496077742,"MM",529679,67,"fishing_days"
5698,1726,2020-10-14 12:44:57,2020-10-14 14:51:20,126.383333333333,2020,"Oct","Wed",351192.554958142,4550610.87763334,"Shrimp boat",31,1.22816337345833,41.0931553908556,1359.13748078599,"MM",529679,67,"fishing_days"
5698,2153,2021-05-31 13:43:31,2021-05-31 17:29:50,226.316666666667,2021,"May","Mon",620996.559853729,5872660.64398648,"Shrimp boat",31,4.80260736466622,52.9898420197883,7.80960356156448,"MM",479343,67,"fishing_days"
5699,79,2019-06-07 00:50:35,2019-06-07 02:55:32,124.95,2019,"Jun","Fri",594670.193644187,5807814.56684683,"Shrimp boat",31,4.39187568453,52.4123564284978,77.5287395076881,"MM",414936,62,"fishing_days"
5699,104,2019-06-11 16:00:26,2019-06-11 18:05:26,125,2019,"Jun","Tue",608946.983789932,5859177.60548141,"Shrimp boat",31,4.61864830930913,52.8712698368736,24.8204285106936,"MM",414936,62,"fishing_days"
5699,177,2019-06-21 09:24:38,2019-06-21 14:33:38,309,2019,"Jun","Fri",586272.30668226,5889737.80708334,"Shrimp boat",31,4.29003540768508,53.1500320392855,36.6471120284735,"MM",414936,62,"fishing_days"
5699,254,2019-07-03 16:51:26,2019-07-03 21:56:26,305,2019,"Jul","Wed",613183.446669615,5859610.48227589,"Shrimp boat",31,4.68171178540388,52.8742852134413,22.5252700160021,"MM",414936,62,"fishing_days"
5699,255,2019-07-03 23:16:25,2019-07-04 00:36:26,80.0166666666667,2019,"Jul","Wed",610720.001845474,5857227.24184322,"Shrimp boat",31,4.6443158422667,52.8533821271287,25.7028127728935,"MM",414936,62,"fishing_days"
5699,292,2019-07-08 09:01:39,2019-07-08 16:10:09,428.5,2019,"Jul","Mon",609983.984756429,5859920.02077267,"Shrimp boat",31,4.63429925859353,52.8777302096628,23.6554100384059,"MM",414936,62,"fishing_days"
5699,412,2019-07-28 15:40:21,2019-07-28 17:13:55,93.5666666666667,2019,"Jul","Sun",602940.644661553,5827911.32488282,"Shrimp boat",31,4.51964291561652,52.5914731250874,55.8073228602906,"MM",414936,62,"weekend_days"
5699,431,2019-07-31 11:54:59,2019-07-31 14:19:46,144.783333333333,2019,"Jul","Wed",606861.901235339,5850068.61064278,"Shrimp boat",31,4.58470064650464,52.7898323192505,33.8272732923056,"MM",414936,62,"fishing_days"
5699,435,2019-08-01 05:15:36,2019-08-01 10:04:41,289.083333333333,2019,"Aug","Thu",611711.308618294,5856958.44145039,"Shrimp boat",31,4.65893904180213,52.85076197878,25.540704697849,"MM",414936,62,"fishing_days"
5699,436,2019-08-01 11:32:56,2019-08-01 13:28:25,115.483333333333,2019,"Aug","Thu",611972.516352922,5856949.2938324,"Shrimp boat",31,4.66281311621162,52.8506255322961,25.4477047222855,"MM",414936,62,"fishing_days"
5699,440,2019-08-02 05:36:51,2019-08-02 08:41:22,184.516666666667,2019,"Aug","Fri",610419.729378347,5860661.11664677,"Shrimp boat",31,4.64102273877404,52.8843003845727,22.7958357980558,"MM",414936,62,"fishing_days"
5699,470,2019-08-05 23:15:06,2019-08-06 00:50:26,95.3333333333333,2019,"Aug","Mon",513168.516417126,5497213.94383236,"Trawler",30,-2.81765981218318,49.6273398310357,653.520517196591,"MM",414936,62,"fishing_days"
5699,475,2019-08-06 20:10:06,2019-08-06 22:20:06,130,2019,"Aug","Tue",429089.206212134,5496307.78766595,"Shrimp boat",31,2.01835828494624,49.6151708296775,429.912709772176,"MM",414936,62,"fishing_days"
5699,481,2019-08-07 18:50:06,2019-08-07 20:56:33,126.45,2019,"Aug","Wed",538771.71795996,5495198.38170255,"Trawler",31,3.53664933668446,49.6081102385562,394.371425477469,"MM",414936,62,"fishing_days"
5699,689,2020-04-15 16:10:54,2020-04-15 17:30:03,79.15,2020,"Apr","Wed",623785.544353927,5871453.05557293,"Shrimp boat",31,4.8436722975737,52.978355072935,9.19891134250297,"MM",529679,67,"fishing_days"
5699,788,2020-04-28 15:05:17,2020-04-28 17:50:17,165,2020,"Apr","Tue",623016.86935664,5870963.74971592,"Shrimp boat",31,4.83204399425131,52.9741356703512,9.54821302361934,"MM",529679,67,"fishing_days"
5699,828,2020-05-06 01:14:02,2020-05-06 03:54:03,160.016666666667,2020,"May","Wed",614083.040206378,5874471.36137503,"Shrimp boat",31,4.70029994731975,53.0076287173505,9.72274020104693,"MM",529679,67,"fishing_days"
5699,831,2020-05-06 07:39:03,2020-05-06 09:00:06,81.05,2020,"May","Wed",615337.108522367,5872625.89428326,"Trawler",31,4.71832286660244,52.9907778517627,10.1131941053602,"MM",529679,67,"fishing_days"
5699,944,2020-05-25 06:29:28,2020-05-25 08:37:58,128.5,2020,"May","Mon",609982.320436625,5842310.4242997,"Trawler",31,4.62835214947431,52.7194891288323,39.9131099956532,"MM",529679,67,"fishing_days"
5700,35,2019-06-19 11:09:41,2019-06-19 14:38:28,208.783333333333,2019,"Jun","Wed",584837.324853802,5891761.21029454,"Shrimp boat",31,4.26912013143276,53.1684467837165,38.5801689501968,"FF",414936,62,"fishing_days"
5700,50,2019-06-24 15:00:22,2019-06-24 18:19:47,199.416666666667,2019,"Jun","Mon",584914.810274004,5893558.22549057,"Shrimp boat",31,4.27075617558866,53.1845841161707,39.0737265518072,"FF",414936,62,"fishing_days"
5700,58,2019-06-26 07:04:18,2019-06-26 13:09:18,365,2019,"Jun","Wed",589704.633259186,5890018.38821696,"Shrimp boat",31,4.34142270937167,53.1519866506611,33.424561227206,"FF",414936,62,"fishing_days"
5700,106,2019-07-02 12:56:45,2019-07-02 14:38:06,101.35,2019,"Jul","Tue",551164.490218401,5865248.66314196,"Shrimp boat",31,3.76124668332912,52.9344389364321,72.1035631628319,"FF",414936,62,"fishing_days"
5700,135,2019-07-06 14:05:19,2019-07-06 18:15:38,250.316666666667,2019,"Jul","Sat",560356.676200005,5917394.10041109,"Shrimp boat",31,3.90783342117637,53.4021704605451,71.6064436231053,"FF",414936,62,"weekend_days"
5700,367,2020-04-28 03:00:02,2020-04-28 08:15:02,315,2020,"Apr","Tue",550192.930874694,5898689.41648967,"Trawler",31,3.75201376030378,53.2351139232083,73.7574196405283,"FF",529679,67,"fishing_days"
5700,383,2020-05-05 19:36:39,2020-05-06 01:21:39,345,2020,"May","Tue",607724.481792608,5869509.65096341,"Shrimp boat",31,4.60392073893921,52.9643600969982,17.7798335151192,"FF",529679,67,"fishing_days"
5701,95,2019-06-16 11:19:10,2019-06-16 14:29:10,190,2019,"Jun","Sun",586838.044979249,5888760.32960954,"Trawler",31,4.29822759130412,53.1411556292854,35.8612338988629,"MM",414936,62,"weekend_days"
5701,114,2019-06-20 04:35:16,2019-06-20 12:00:36,445.333333333333,2019,"Jun","Thu",578021.43085057,5866808.94136568,"Shrimp boat",31,4.16113672337618,52.945231173397,45.7530506360926,"MM",414936,62,"fishing_days"
5701,142,2019-06-25 20:52:24,2019-06-26 00:22:59,210.583333333333,2019,"Jun","Tue",608634.609750349,5863820.4424429,"Shrimp boat",31,4.61556020225701,52.913053618681,21.1707513270065,"MM",414936,62,"fishing_days"
5701,169,2019-07-01 06:43:48,2019-07-01 08:28:27,104.65,2019,"Jul","Mon",602543.96727885,5851673.9078354,"Trawler",31,4.52119662269508,52.8050961164393,34.5862338180905,"MM",414936,62,"fishing_days"
5701,193,2019-07-05 06:23:41,2019-07-05 12:13:25,349.733333333333,2019,"Jul","Fri",565462.479392571,5872019.18650455,"Shrimp boat",31,3.97531693376938,52.9937406862573,56.839827686622,"MM",414936,62,"fishing_days"
5701,209,2019-07-08 22:47:12,2019-07-09 04:12:12,325,2019,"Jul","Mon",505285.524569895,5944639.03009605,"Shrimp boat",31,3.07996571731206,53.6504891818458,132.856149993119,"MM",414936,62,"fishing_days"
5701,214,2019-07-09 17:07:12,2019-07-09 21:03:32,236.333333333333,2019,"Jul","Tue",490182.763624237,5953169.53895769,"Shrimp boat",31,2.85120325744593,53.7270990173245,150.179790823093,"MM",414936,62,"fishing_days"
5701,254,2019-07-23 21:44:13,2019-07-24 09:13:29,689.266666666667,2019,"Jul","Tue",464671.741330408,5817487.66977062,"Shrimp boat",31,2.47949481581458,52.5063681210532,169.002504735819,"MM",414936,62,"fishing_days"
5701,255,2019-07-24 09:49:47,2019-07-24 21:09:47,680,2019,"Jul","Wed",467569.341175616,5815629.44649758,"Shrimp boat",31,2.52236567377964,52.4898429744578,167.034753373679,"MM",414936,62,"fishing_days"
5701,259,2019-07-26 07:59:52,2019-07-26 11:19:52,200,2019,"Jul","Fri",462494.305673804,5825764.23650876,"Shrimp boat",31,2.44648023939637,52.5806265879255,168.147740756462,"MM",414936,62,"fishing_days"
5701,296,2019-10-30 23:34:16,2019-10-31 03:29:16,235,2019,"Oct","Wed",328738.116809339,3909409.78479,"Shrimp boat",30,-4.88390299495183,35.3132473932109,2117.32764492182,"MM",414936,62,"fishing_days"
5701,669,2020-05-03 06:39:57,2020-05-03 15:59:57,560,2020,"May","Sun",582552.338914462,5874197.36937109,"Shrimp boat",NA,NA,NA,NA,"MM",529679,67,"weekend_days"
5701,708,2020-05-14 15:57:06,2020-05-14 18:17:21,140.25,2020,"May","Thu",616405.077673636,5873324.92406469,"Shrimp boat",31,4.73447754187583,52.9968279117504,8.90365848738621,"MM",529679,67,"fishing_days"
5702,633,2020-06-25 17:35:57,2020-06-25 18:35:57,60,2020,"Jun","Thu",614908.253015494,5874245.02674767,"Shrimp boat",NA,NA,NA,NA,"FF",529679,67,"fishing_days"
5702,646,2020-06-27 05:41:45,2020-06-27 07:15:43,93.9666666666667,2020,"Jun","Sat",641480.755332468,5892994.93275563,"Shrimp boat",31,5.11651455308654,53.1674926843298,23.3364393075884,"FF",529679,67,"weekend_days"
5702,722,2020-07-11 05:38:31,2020-07-11 07:49:28,130.95,2020,"Jul","Sat",641761.547675884,5892866.51735642,"Shrimp boat",31,5.12065509352771,53.1662644411775,23.5047349960219,"FF",529679,67,"weekend_days"
5702,730,2020-07-12 07:30:06,2020-07-12 08:49:48,79.7,2020,"Jul","Sun",642032.236811742,5893201.86302645,"Trawler",31,5.12485023554847,53.1692047124329,23.9119248916561,"FF",529679,67,"weekend_days"
5702,733,2020-07-12 19:36:26,2020-07-12 20:32:50,56.4,2020,"Jul","Sun",641484.250043918,5893332.80903439,"Trawler",31,5.1167162131897,53.1705269100954,23.5231714463571,"FF",529679,67,"weekend_days"
5702,736,2020-07-13 07:26:10,2020-07-13 08:51:32,85.3666666666667,2020,"Jul","Mon",641394.326141698,5893835.95490462,"Shrimp boat",31,5.11559429960362,53.1750705775682,23.7290550050621,"FF",529679,67,"fishing_days"
5702,744,2020-07-14 04:04:20,2020-07-14 06:14:20,130,2020,"Jul","Tue",641978.096285576,5893515.09467128,"Shrimp boat",31,5.12417990142363,53.1720329092175,24.0355137393801,"FF",529679,67,"fishing_days"
5702,785,2020-07-18 05:50:19,2020-07-18 11:40:05,349.766666666667,2020,"Jul","Sat",613522.817174475,5860008.50017844,"Shrimp boat",31,4.68689066983991,52.8777901982305,22.0286391042989,"FF",529679,67,"weekend_days"
5702,790,2020-07-19 03:10:28,2020-07-19 06:14:19,183.85,2020,"Jul","Sun",612183.070126498,5867319.33722421,"Trawler",31,4.66951662325472,52.9437645942354,16.2399777021465,"FF",529679,67,"weekend_days"
5702,797,2020-07-20 05:31:38,2020-07-20 09:47:24,255.766666666667,2020,"Jul","Mon",610192.668626898,5850775.21541368,"Shrimp boat",31,4.63431045586978,52.7955121784194,31.8416468039392,"FF",529679,67,"fishing_days"
5702,798,2020-07-20 14:02:32,2020-07-20 18:22:32,260,2020,"Jul","Mon",610166.206101042,5852738.11476557,"Trawler",31,4.63457963257052,52.8131563292051,30.0304591882374,"FF",529679,67,"fishing_days"
5702,812,2020-07-22 06:03:48,2020-07-22 08:03:48,120,2020,"Jul","Wed",609583.388889557,5865091.92911476,"Shrimp boat",31,4.63009287886222,52.9242864298023,19.5855623633887,"FF",529679,67,"fishing_days"
5702,814,2020-07-22 09:48:48,2020-07-22 11:53:48,125,2020,"Jul","Wed",609239.787880561,5849095.82208373,"Shrimp boat",31,4.61962345101232,52.7806146336813,33.7537650324217,"FF",529679,67,"fishing_days"
5704,258,2020-06-24 15:57:11,2020-06-24 16:42:11,45,2020,"Jun","Wed",614862.933513676,5874102.1650976,"Shrimp boat",31,4.71178659491988,53.0041446224168,9.36561739457492,"FF",529679,67,"fishing_days"
5705,14,2019-06-12 08:16:53,2019-06-12 09:36:53,80,2019,"Jun","Wed",615878.516448426,5872203.81366657,"Trawler",31,4.72623366115967,52.9868684918713,10.1187154130218,"MM",414936,62,"fishing_days"
5705,60,2019-06-24 17:15:46,2019-06-24 21:01:27,225.683333333333,2019,"Jun","Mon",446962.467844492,5846350.04103424,"Shrimp boat",31,2.21396274604886,52.7643810499132,177.807092271466,"MM",414936,62,"fishing_days"
5705,787,2021-01-18 00:10:47,2021-01-18 04:45:24,274.616666666667,2021,"Jan","Mon",446555.099537036,3977433.1144963,"Trawler",30,-3.59253798614027,35.939795319349,2016.02354291593,"MM",479343,67,"fishing_days"
5705,889,2021-02-19 21:22:06,2021-02-20 02:56:53,334.783333333333,2021,"Feb","Fri",763502.070806585,3970768.39803057,"Shrimp boat",30,-0.082417138234872,35.8457277056058,1954.22348313059,"MM",479343,67,"fishing_days"
5705,1329,2022-02-13 18:20:06,2022-02-14 00:44:43,384.616666666667,2022,"Feb","Sun",254563.083251172,4006695.26854888,"Shrimp boat",31,0.271093614239332,36.1739639125353,1912.91377890727,"MM",421489,35,"weekend_days"
5705,1715,2022-07-16 17:38:48,2022-07-16 18:44:31,65.7166666666667,2022,"Jul","Sat",607533.379402493,5875725.55970525,"Shrimp boat",31,4.60314416098549,53.0202541349673,14.9780447132071,"MM",421489,35,"weekend_days"
5992,46,2020-06-23 12:30:33,2020-06-23 14:25:31,114.966666666667,2020,"Jun","Tue",620086.577918891,5872944.58748439,"Shrimp boat",31,4.78916315794241,52.992597973717,7.67474403316736,"MM",529679,67,"fishing_days"
5993,6,2020-06-03 19:46:33,2020-06-04 00:23:24,276.85,2020,"Jun","Wed",610623.086776212,5864628.10553365,"Shrimp boat",31,4.64539378500559,52.91990545569,19.3354816163698,"MM",529679,67,"fishing_days"
5993,20,2020-06-07 12:47:11,2020-06-07 16:18:07,210.933333333333,2020,"Jun","Sun",560543.932922515,5862674.64962523,"Shrimp boat",31,3.90030051614778,52.9103267880152,63.6515920123801,"MM",529679,67,"weekend_days"
5993,103,2020-06-23 18:22:37,2020-06-24 00:06:24,343.783333333333,2020,"Jun","Tue",608076.464547357,5871779.47985539,"Shrimp boat",31,4.60991719758799,52.9846857829085,16.1845306779196,"MM",529679,67,"fishing_days"
5993,176,2020-07-09 00:56:04,2020-07-09 05:06:18,250.233333333333,2020,"Jul","Thu",606811.720593134,5857798.95395798,"Shrimp boat",31,4.5864855799737,52.8593090788952,27.1246147430844,"MM",529679,67,"fishing_days"
5993,274,2020-07-30 08:52:56,2020-07-30 11:59:28,186.533333333333,2020,"Jul","Thu",478634.931500487,5841747.1804359,"Trawler",31,2.68364741874727,52.7251841861502,148.03849115356,"MM",529679,67,"fishing_days"
5993,308,2021-01-04 05:06:26,2021-01-04 06:46:26,100,2021,"Jan","Mon",404746.304523951,4064205.08319188,"Shrimp boat",30,-4.06662091456345,36.7187663415054,1945.76419738066,"MM",479343,67,"fishing_days"
5993,556,2021-05-20 15:29:58,2021-05-20 17:14:58,105,2021,"May","Thu",614992.738487548,5873811.34001753,"Shrimp boat",31,4.7136166077688,53.00150358718,9.47150547334745,"MM",479343,67,"fishing_days"
5997,36,2020-06-17 06:14:33,2020-06-17 10:27:54,253.35,2020,"Jun","Wed",607392.274578062,5859707.89699085,"Shrimp boat",31,4.59573443238853,52.8763476197649,25.2177441692134,"MM",529679,67,"fishing_days"
5997,95,2020-06-30 05:47:06,2020-06-30 07:32:06,105,2020,"Jun","Tue",615119.719837871,5868843.09384212,"Trawler",31,4.7137402236204,52.9568344650511,13.3609629907898,"MM",529679,67,"fishing_days"
5997,162,2020-07-22 14:00:01,2020-07-22 18:15:52,255.85,2020,"Jul","Wed",608612.303276791,5862118.54439928,"Shrimp boat",31,4.6146597867978,52.8977648717039,22.5447732240878,"MM",529679,67,"fishing_days"
5997,281,2021-04-25 11:36:26,2021-04-25 12:26:37,50.1833333333333,2021,"Apr","Sun",615477.05398562,5874325.68001624,"Shrimp boat",31,4.72101414746016,53.0060209231976,8.76620562599046,"MM",479343,67,"weekend_days"
5997,286,2021-04-26 04:20:09,2021-04-26 05:25:15,65.1,2021,"Apr","Mon",615136.481518259,5874199.6057233,"Shrimp boat",31,4.71589597591694,53.0049614266965,9.09917146249141,"MM",479343,67,"fishing_days"
5997,287,2021-04-26 06:10:09,2021-04-26 09:43:56,213.783333333333,2021,"Apr","Mon",615122.644659724,5874572.12906583,"Shrimp boat",31,4.71582262967034,53.0083116674098,8.85851239390229,"MM",479343,67,"fishing_days"
5998,12,2020-06-08 18:24:43,2020-06-08 20:49:00,144.283333333333,2020,"Jun","Mon",592967.790763453,5872785.00860584,"Shrimp boat",31,4.3852237764318,52.9965563014462,29.7575407640846,"MM",529679,67,"fishing_days"
5998,48,2020-06-22 07:57:09,2020-06-22 09:56:38,119.483333333333,2020,"Jun","Mon",589350.209233123,5889795.60414867,"Trawler",31,4.3360621546805,53.1500441116424,33.7008911597613,"MM",529679,67,"fishing_days"
5998,55,2020-06-23 11:38:30,2020-06-23 13:07:30,89,2020,"Jun","Tue",610600.211810735,5869695.70527904,"Shrimp boat",31,4.64678226070249,52.9654466302017,15.485289855218,"MM",529679,67,"fishing_days"
5998,65,2020-06-25 01:47:37,2020-06-25 02:52:40,65.05,2020,"Jun","Thu",609431.265943491,5863512.8080596,"Trawler",31,4.62729884842798,52.9101275798491,20.935381174757,"MM",529679,67,"fishing_days"
5999,36,2020-06-15 17:41:39,2020-06-15 20:12:47,151.133333333333,2020,"Jun","Mon",610648.436972965,5847491.59210042,"Shrimp boat",31,4.63995727846422,52.7659120244768,34.7751217522714,"MM",529679,67,"fishing_days"
5999,38,2020-06-16 04:20:23,2020-06-16 07:35:23,195,2020,"Jun","Tue",609287.63346599,5855791.24238495,"Trawler",31,4.62257166152248,52.8407707719208,27.6225336067109,"MM",529679,67,"fishing_days"
5999,147,2020-07-18 01:50:06,2020-07-18 03:46:09,116.05,2020,"Jul","Sat",614408.727159652,5870375.93807133,"Trawler",31,4.70370262315783,52.970759946983,12.460273175561,"MM",529679,67,"weekend_days"
5999,181,2020-07-24 02:39:55,2020-07-24 05:05:24,145.483333333333,2020,"Jul","Fri",619868.935417372,5872526.8853536,"Shrimp boat",31,4.78576737963999,52.9888936247017,8.13112015539271,"MM",529679,67,"fishing_days"
7001,137,2021-08-16 04:53:32,2021-08-16 05:53:32,60,2021,"Aug","Mon",614967.804213769,5874423.55626964,"Trawler",31,4.7134630865268,53.0070099484477,9.07273596825227,"MM",479343,67,"fishing_days"
7002,86,2020-08-16 16:09:40,2020-08-16 16:48:20,38.6666666666667,2020,"Aug","Sun",615174.06523452,5874391.00695018,"Shrimp boat",31,4.71652405862928,53.0066731589117,8.94144475199144,"MM",529679,67,"weekend_days"
7004,41,2020-08-06 03:50:47,2020-08-06 06:25:47,155,2020,"Aug","Thu",614869.714282714,5874061.33525461,"Shrimp boat",31,4.71187308123703,53.0037762952798,9.38829082131988,"MM",529679,67,"fishing_days"
7008,8,2020-07-27 16:10:46,2020-07-27 16:54:05,43.3166666666667,2020,"Jul","Mon",615247.668519311,5874645.71870446,"Trawler",31,4.7177113672186,53.0089460047369,8.71626462245007,"MM",529679,67,"fishing_days"
7009,13,2021-07-28 14:48:21,2021-07-28 17:23:36,155.25,2021,"Jul","Wed",615209.163535212,5874605.65769503,"Shrimp boat",31,4.7171234603831,53.0085943273545,8.77161137069253,"FF",479343,67,"fishing_days"
7009,45,2021-08-04 15:33:54,2021-08-04 19:02:30,208.6,2021,"Aug","Wed",614904.954454914,5874503.91258239,"Shrimp boat",31,4.71255542599925,53.0077454714912,9.06710170050599,"FF",479343,67,"fishing_days"
7009,52,2021-08-05 08:48:46,2021-08-05 13:46:48,298.033333333333,2021,"Aug","Thu",615011.744226266,5874303.73120886,"Shrimp boat",31,4.71407497835528,53.0059238378228,9.12000236994732,"FF",479343,67,"fishing_days"
7009,62,2021-08-06 17:52:55,2021-08-06 18:58:40,65.75,2021,"Aug","Fri",615145.268700129,5874572.843782,"Shrimp boat",31,4.71615991475793,53.0083132250505,8.84111210585607,"FF",479343,67,"fishing_days"
7009,68,2021-08-08 10:32:55,2021-08-08 14:02:55,210,2021,"Aug","Sun",615071.618341576,5874660.616936,"Shrimp boat",31,4.71509401690441,53.0091177326882,8.83874635752269,"FF",479343,67,"weekend_days"
7009,73,2021-08-09 09:37:31,2021-08-09 13:22:55,225.4,2021,"Aug","Mon",614956.939632599,5874542.05339353,"Shrimp boat",31,4.7133434148039,53.0080770244612,9.00289444079646,"FF",479343,67,"fishing_days"
7009,98,2021-08-13 05:22:55,2021-08-13 08:27:55,185,2021,"Aug","Fri",614931.877092003,5874369.15657767,"Shrimp boat",31,4.71290853967826,53.0065288574051,9.13565620633854,"FF",479343,67,"fishing_days"
7009,103,2021-08-14 06:44:12,2021-08-14 08:14:21,90.15,2021,"Aug","Sat",614988.981695975,5874546.45444752,"Shrimp boat",31,4.71382231019682,53.0081096900413,8.97583871608024,"FF",479343,67,"weekend_days"
7009,122,2021-08-17 06:45:43,2021-08-17 11:50:43,305,2021,"Aug","Tue",615256.817117891,5873634.70506066,"Shrimp boat",31,4.71748696347657,52.9998596931341,9.41159060447612,"FF",479343,67,"fishing_days"
7009,129,2021-08-18 09:50:06,2021-08-18 12:25:06,155,2021,"Aug","Wed",614880.58373168,5874443.41501949,"Shrimp boat",31,4.71217086261556,53.0072071054068,9.12511674539305,"FF",479343,67,"fishing_days"
7009,131,2021-08-18 15:25:37,2021-08-18 17:40:06,134.483333333333,2021,"Aug","Wed",614857.941045976,5874467.31306117,"Shrimp boat",31,4.71184206034429,53.0074266959418,9.12654732462912,"FF",479343,67,"fishing_days"
7009,138,2021-08-19 07:10:06,2021-08-19 08:45:06,95,2021,"Aug","Thu",614893.548068198,5874545.11576262,"Shrimp boat",31,4.71240016349416,53.0081181459732,9.04886041839864,"FF",479343,67,"fishing_days"
7009,139,2021-08-19 11:08:40,2021-08-19 14:58:40,230,2021,"Aug","Thu",614883.937563312,5874563.07446795,"Shrimp boat",31,4.71226338389296,53.008281574055,9.04448497122353,"FF",479343,67,"fishing_days"
7009,143,2021-08-20 04:59:46,2021-08-20 06:59:01,119.25,2021,"Aug","Fri",614883.976992082,5874538.02949122,"Shrimp boat",31,4.71225506304837,53.0080565264516,9.06072757048496,"FF",479343,67,"fishing_days"
7009,152,2021-08-21 05:33:31,2021-08-21 07:43:31,130,2021,"Aug","Sat",614894.193594897,5874507.8386394,"Shrimp boat",31,4.71239651982076,53.007783057604,9.07266913509245,"FF",479343,67,"weekend_days"
7009,153,2021-08-21 08:37:41,2021-08-21 11:13:31,155.833333333333,2021,"Aug","Sat",614853.455676509,5874456.38643689,"Shrimp boat",31,4.71177135775679,53.0073294778403,9.13707979040239,"FF",479343,67,"weekend_days"
7009,155,2021-08-21 13:35:49,2021-08-21 18:10:49,275,2021,"Aug","Sat",614920.887743749,5874509.8020264,"Shrimp boat",31,4.71279487691702,53.0077949713482,9.05121657093225,"FF",479343,67,"weekend_days"
7009,161,2021-08-22 05:51:05,2021-08-22 08:35:49,164.733333333333,2021,"Aug","Sun",614889.227093787,5874543.29666066,"Shrimp boat",31,4.71233514704608,53.0081027276963,9.05332019547091,"FF",479343,67,"weekend_days"
7009,162,2021-08-22 09:45:39,2021-08-22 13:19:22,213.716666666667,2021,"Aug","Sun",614863.762682173,5874566.72849979,"Shrimp boat",31,4.71196413777081,53.0083187349645,9.05745293189964,"FF",479343,67,"weekend_days"
7009,163,2021-08-22 14:00:39,2021-08-22 16:10:39,130,2021,"Aug","Sun",614879.061742702,5874564.00369944,"Shrimp boat",NA,NA,NA,NA,"FF",479343,67,"weekend_days"
7009,174,2021-08-24 14:56:59,2021-08-24 17:26:32,149.55,2021,"Aug","Tue",512602.664323663,5689657.85091523,"Shrimp boat",31,3.18099959225766,51.3580470886254,219.826631452166,"FF",479343,67,"fishing_days"
7021,15,2022-06-16 02:37:13,2022-06-16 04:56:52,139.65,2022,"Jun","Thu",607891.64703158,5865492.58612053,"Shrimp boat",31,4.60507165277214,52.9282292354839,20.3817705398362,"FF",421489,35,"fishing_days"
7036,96,2022-07-04 15:42:12,2022-07-04 20:12:16,270.066666666667,2022,"Jul","Mon",610102.74644508,5862735.74615483,"Shrimp boat",31,4.63701637155899,52.9030078211736,21.1928327941694,"MM",421489,35,"fishing_days"
7036,109,2022-07-08 19:22:33,2022-07-08 22:33:53,191.333333333333,2022,"Jul","Fri",574105.770214748,5866594.47273662,"Trawler",31,4.10282584127646,52.9438585405759,49.5574913991786,"MM",421489,35,"fishing_days"
7036,114,2022-07-10 06:14:04,2022-07-10 15:11:40,537.6,2022,"Jul","Sun",608195.231812954,5829968.03262985,"Shrimp boat",31,4.59785335448737,52.6089353432872,52.2752062304543,"MM",421489,35,"weekend_days"
7036,123,2022-07-11 16:25:19,2022-07-11 19:25:04,179.75,2022,"Jul","Mon",611929.225466498,5852521.29599416,"Shrimp boat",31,4.66065209474444,52.8108449620243,29.6006532453825,"MM",421489,35,"fishing_days"
7036,130,2022-07-12 08:21:37,2022-07-12 09:50:19,88.7,2022,"Jul","Tue",613154.739083712,5857112.88174897,"Shrimp boat",31,4.68041793542243,52.8518483945308,24.863942171238,"MM",421489,35,"fishing_days"
7036,143,2022-07-13 10:28:34,2022-07-13 11:56:35,88.0166666666667,2022,"Jul","Wed",623082.18180266,5871953.46759035,"Trawler",31,4.83339260915038,52.9830131553535,8.57686667518683,"MM",421489,35,"fishing_days"
7036,149,2022-07-14 09:34:28,2022-07-14 10:28:11,53.7166666666667,2022,"Jul","Thu",619687.112820793,5872583.25183975,"Trawler",31,4.78308094450758,52.9894407240946,8.12109305319508,"MM",421489,35,"fishing_days"
7036,151,2022-07-14 21:17:08,2022-07-15 01:14:14,237.1,2022,"Jul","Thu",623211.845607108,5872378.02111001,"Shrimp boat",31,4.83548468700604,52.9867979082044,8.17885592918023,"MM",421489,35,"fishing_days"
7045,117,2021-06-27 22:53:31,2021-06-28 00:59:56,126.416666666667,2021,"Jun","Sun",613763.094732673,5875186.05004668,"Shrimp boat",31,4.69578551447267,53.0141185996796,9.56720484280144,"FF",479343,67,"weekend_days"
7045,174,2021-07-07 07:57:36,2021-07-07 11:06:04,188.466666666667,2021,"Jul","Wed",633367.676640298,5870483.56584309,"Trawler",31,4.9858996445318,52.967346968939,15.2553552102196,"FF",479343,67,"fishing_days"
